Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Tapu Durumu,Site İçerisinde,Banyo Sayısı,Balkon Durumu,Fiyat Durumu,Price,Eşya Durumu,Müstakil mi,Dublex mi,Çatı katı mı,İlçe,Mahalle
70,80,3.0,13,3,4.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,26000.0,0,0,0,0, Avcılar,Cihangir Mahallesi
60,65,2.0,4,3,7.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,24500.0,1,0,0,0, Kağıthane,Telsizler Mahallesi
50,55,2.0,7,2,5.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,25500.0,1,0,0,0, Şişli,Mecidiyeköy Mahallesi
71,80,3.0,25,2,13.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Kat Mülkiyeti,Evet,1,0,Genel Fiyat,27000.0,0,0,0,0, Küçükçekmece,Atakent Mahallesi
85,90,3.0,25,5,7.0,Kombi Doğalgaz,Boş,Arsa Tapulu,Hayır,2,0,Genel Fiyat,25750.0,0,0,0,0, Maltepe,Zümrütevler Mahallesi
130,140,4.0,17,3,4.0,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Evet,1,1,Genel Fiyat,45000.0,0,0,0,0, Maltepe,Fındıklı Mahallesi
118,125,4.0,25,4,5.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,0,Genel Fiyat,26000.0,0,0,0,0, Ümraniye,Atakent Mahallesi
80,90,3.0,25,4,4.0,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,0,Genel Fiyat,33500.0,0,0,0,0, Kağıthane,Talatpaşa Mahallesi
90,100,4.0,7,-1,3.0,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,0,Genel Fiyat,30500.0,1,0,0,0, Kağıthane,Gürsel Mahallesi
95,100,3.0,25,0,3.0,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,0,Genel Fiyat,27500.0,0,0,0,0, Kağıthane,Talatpaşa Mahallesi
55,65,2.0,7,0,5.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,14000.0,0,0,0,0, Çekmeköy,Cumhuriyet Mahallesi
50,60,2.0,25,0,3.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,18000.0,0,0,0,0, Eyüpsultan,Topçular Mahallesi
75,85,3.0,7,1,4.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,22500.0,0,0,0,0, Eyüpsultan,Düğmeciler Mahallesi
95,110,3.0,13,1,4.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,1,Genel Fiyat,30000.0,0,0,0,0, Çekmeköy,Mehmet Akif Mahallesi
75,80,3.5,25,8,8.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,2,0,Genel Fiyat,25000.0,0,0,0,0, Pendik,Kaynarca Mahallesi
80,90,3.0,0,1,5.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Evet,1,0,Genel Fiyat,25000.0,0,0,0,0, Tuzla,Orhanlı Mahallesi
100,115,4.0,25,1,4.0,Kombi Doğalgaz,Boş,Arsa Tapulu,Hayır,1,0,Genel Fiyat,38500.0,0,0,0,0, Kağıthane,Sultan Selim Mahallesi
70,80,2.0,7,1,5.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,0,Genel Fiyat,10000.0,0,0,0,0, Esenyurt,Süleymaniye Mahallesi
95,100,3.0,7,5,25.0,Merkezi (Pay Ölçer),Boş,Yabancıdan,Evet,1,1,Genel Fiyat,30000.0,1,0,0,0, Esenyurt,Zafer Mahallesi
85,90,3.0,7,0,4.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,16000.0,0,0,0,0, Başakşehir,Güvercintepe Mahallesi
85,120,3.0,25,1,4.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,1,Genel Fiyat,17000.0,0,0,0,0, Büyükçekmece,Dizdariye Mahallesi
75,100,4.0,17,3,6.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,30000.0,0,0,0,0, Maltepe,Zümrütevler Mahallesi
140,150,4.0,13,14,15.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Evet,2,0,Genel Fiyat,26000.0,0,0,0,0, Sancaktepe,Yenidoğan Mahallesi
60,70,3.0,2,0,5.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,1,Genel Fiyat,25000.0,0,0,0,0, Pendik,Şeyhli Mahallesi
65,75,3.0,7,11,11.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,0,Genel Fiyat,18000.0,0,0,0,0, Tuzla,Şifa Mahallesi
180,220,4.0,13,1,3.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,0,Genel Fiyat,60000.0,0,0,0,0, Fatih,Akşemsettin Mahallesi
90,100,3.0,0,4,5.0,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,0,Genel Fiyat,17500.0,0,0,0,0, Arnavutköy,Hastane Mahallesi
65,75,2.0,7,0,4.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,0,Genel Fiyat,12000.0,0,0,0,0, Esenyurt,Zafer Mahallesi
65,70,2.0,25,0,5.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,25000.0,1,0,0,0, Fatih,İskenderpaşa Mahallesi
75,80,3.0,7,0,4.0,Kombi Doğalgaz,Boş,Kooperatiften Tapu,Hayır,1,0,Genel Fiyat,19000.0,0,0,0,0, Sultangazi,İsmetpaşa Mahallesi
85,90,4.0,25,3,4.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,0,Genel Fiyat,22000.0,0,0,0,0, Fatih,Zeyrek Mahallesi
135,145,4.0,25,0,3.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,0,Genel Fiyat,21000.0,0,0,0,0, Silivri,Alibey Mahallesi
110,130,4.0,25,1,4.0,Kombi Doğalgaz,Boş,Arsa Tapulu,Hayır,1,0,Genel Fiyat,37000.0,0,0,0,0, Tuzla,Yayla Mahallesi
90,95,3.0,7,7,8.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,0,Genel Fiyat,27500.0,0,0,0,0, Çekmeköy,Taşdelen Mahallesi
110,120,3.0,25,2,4.0,Kombi Doğalgaz,Boş,Kooperatiften Tapu,Hayır,1,0,Genel Fiyat,25000.0,0,0,0,0, Sultangazi,Cebeci Mahallesi
110,120,3.0,25,1,4.0,Kombi Doğalgaz,Boş,Kooperatiften Tapu,Hayır,1,0,Genel Fiyat,18000.0,0,0,0,0, Sultangazi,Sultançiftliği Mahallesi
60,75,2.0,7,0,9.0,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Evet,1,0,Genel Fiyat,23000.0,0,0,0,0, Pendik,Güllü Bağlar Mahallesi
135,145,4.0,17,5,15.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,0,Genel Fiyat,25500.0,0,0,0,0, Beylikdüzü,Barış Mahallesi
100,110,3.5,25,2,6.0,Kombi Doğalgaz,Boş,Yabancıdan,Hayır,1,1,Genel Fiyat,25000.0,1,0,0,0, Fatih,İskenderpaşa Mahallesi
101,135,4.0,7,12,16.0,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Evet,2,0,Genel Fiyat,28000.0,0,0,0,0, Esenyurt,Zafer Mahallesi
30,42,1.0,7,6,10.0,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Evet,1,0,Genel Fiyat,11500.0,1,0,0,0, Esenyurt,Zafer Mahallesi
55,65,1.0,25,0,5.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,43000.0,0,0,0,0, Fatih,Balat Mahallesi
100,120,3.0,7,1,4.0,Kombi Doğalgaz,Boş,Yabancıdan,Hayır,2,1,Genel Fiyat,15000.0,1,0,0,0, Esenyurt,Şehitler Mahallesi
47,70,2.0,7,7,13.0,Merkezi (Pay Ölçer),Boş,Yabancıdan,Evet,1,0,Genel Fiyat,12000.0,0,0,0,0, Esenyurt,Üçevler Mahallesi
110,130,4.0,25,7,9.0,Merkezi Doğalgaz,Boş,Bilinmiyor,Hayır,1,0,Genel Fiyat,44000.0,0,0,0,0, Kadıköy,Sahrayı Cedit Mahallesi
35,40,1.0,17,0,6.0,Isıtma Yok,Boş,Hisseli Tapu,Hayır,1,0,Genel Fiyat,7000.0,0,0,0,0, Küçükçekmece,Mehmet Akif Mahallesi
90,100,3.0,25,2,4.0,Kombi Doğalgaz,Kiracı Oturuyor,Kat Mülkiyeti,Hayır,1,1,Genel Fiyat,33500.0,0,0,0,0, Kağıthane,Emniyet Evleri Mahallesi
115,135,4.0,25,2,7.0,Kombi Doğalgaz,Boş,Arsa Tapulu,Hayır,1,1,Genel Fiyat,30000.0,0,0,0,0, Kartal,Atalar Mahallesi
70,80,3.0,7,3,5.0,Kombi Doğalgaz,Kiracı Oturuyor,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,35000.0,0,0,0,0, Üsküdar,Cumhuriyet Mahallesi
100,110,3.5,25,4,5.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,34500.0,0,0,0,0, Beşiktaş,Türkali Mahallesi
120,130,4.0,25,2,4.0,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,1,Genel Fiyat,21000.0,0,0,0,0, Sultangazi,Cebeci Mahallesi
75,80,3.0,13,0,5.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,0,Genel Fiyat,23500.0,0,0,0,0, Gaziosmanpaşa,Bağlarbaşı Mahallesi
95,110,4.0,25,5,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Bilinmiyor,Hayır,1,0,Genel Fiyat,79000.0,0,0,0,0, Beşiktaş,Kültür Mahallesi
90,95,3.0,0,4,5.0,Kombi Doğalgaz,Boş,Kooperatiften Tapu,Hayır,1,1,Genel Fiyat,26000.0,0,0,0,0, Sultangazi,Cebeci Mahallesi
100,110,3.0,25,2,6.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,1,Genel Fiyat,45000.0,0,0,0,0, Şişli,Merkez Mahallesi
90,95,3.0,7,1,3.0,Kombi Doğalgaz,Boş,Yabancıdan,Hayır,1,0,Genel Fiyat,29000.0,0,0,0,0, Küçükçekmece,İnönü Mahallesi
90,100,3.0,25,3,5.0,Doğalgaz Sobalı,Boş,Müstakil Tapulu,Evet,1,1,Genel Fiyat,12000.0,0,0,0,0, Başakşehir,Şahintepe Mahallesi
50,55,2.0,0,0,4.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,1,Genel Fiyat,27000.0,0,0,0,0, Üsküdar,Valide
80,85,3.0,25,2,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Kat Mülkiyeti,Hayır,1,1,Genel Fiyat,25000.0,0,0,0,0, Fatih,Şehremini Mahallesi
130,140,4.0,25,0,4.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,0,Genel Fiyat,32000.0,1,0,0,0, Fatih,Haseki Sultan Mahallesi
80,85,3.0,25,4,4.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,22500.0,0,0,0,0, Eyüpsultan,İslambey Mahallesi
120,125,4.0,25,3,3.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,0,Genel Fiyat,27500.0,0,0,0,0, Ataşehir,Kayışdağı Mahallesi
100,120,3.0,4,2,3.0,Merkezi (Pay Ölçer),Mülk Sahibi Oturuyor,Kat Mülkiyeti,Evet,2,0,Genel Fiyat,50000.0,1,0,0,0, Beylikdüzü,Marmara Mahallesi
80,100,3.0,7,0,6.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,12500.0,0,0,0,0, Esenyurt,Mehterçeşme Mahallesi
130,165,4.0,25,3,5.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,0,Genel Fiyat,27500.0,0,0,0,0, Avcılar,Denizköşkler Mahallesi
75,85,3.0,7,1,4.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,25900.0,1,0,0,0, Eyüpsultan,Çırçır Mahallesi
75,95,3.0,7,11,15.0,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Evet,1,0,Genel Fiyat,41000.0,0,0,0,0, Ümraniye,Tatlısu Mahallesi
85,95,3.0,25,2,4.0,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,1,Genel Fiyat,35000.0,1,0,0,0, Sarıyer,İstinye Mahallesi
125,150,4.0,25,0,6.0,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,0,Genel Fiyat,55000.0,0,0,0,0, Kadıköy,Göztepe Mahallesi
77,80,2.0,17,3,9.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,0,Genel Fiyat,20000.0,0,0,0,0, Büyükçekmece,Ekinoba Mahallesi
30,40,1.0,7,6,9.0,Merkezi (Pay Ölçer),Boş,Tapu Kaydı Yok,Hayır,1,0,Genel Fiyat,22000.0,1,0,0,0, Ataşehir,Aşıkveysel Mahallesi
80,90,2.5,17,0,5.0,Kombi Doğalgaz,Boş,Arsa Tapulu,Hayır,1,0,Birim Fiyat,14000.0,1,0,0,0, Esenyurt,Yunus Emre Mahallesi
50,55,2.0,25,-1,4.0,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,0,Genel Fiyat,18000.0,1,0,0,0, Fatih,Seyyid Ömer Mahallesi
80,85,3.0,25,0,4.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,25000.0,0,0,0,0, Üsküdar,Zeynep Kamil Mahallesi
70,90,3.0,25,2,2.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,0,Genel Fiyat,15500.0,0,0,0,0, Pendik,Sülüntepe Mahallesi
90,95,3.0,25,1,3.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,42000.0,0,0,0,0, Sarıyer,Büyükdere Mahallesi
35,40,1.0,25,1,3.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,24000.0,1,0,0,0, Beşiktaş,Mecidiye Mahallesi
100,120,4.0,25,1,6.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,0,Genel Fiyat,32000.0,0,0,0,0, Ataşehir,İçerenköy Mahallesi
110,135,4.0,25,3,4.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,35000.0,0,0,0,0, Ataşehir,İçerenköy Mahallesi
70,75,3.0,25,0,4.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,17000.0,0,0,0,0, Üsküdar,Valide
75,90,3.0,0,1,5.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,39250.0,0,0,0,0, Kartal,Cevizli Mahallesi
90,100,3.0,25,3,5.0,Kombi Doğalgaz,Boş,Hisseli Tapu,Hayır,1,0,Genel Fiyat,18500.0,1,0,0,0, Sultangazi,Esentepe Mahallesi
50,60,2.0,7,0,4.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,38000.0,0,0,0,0, Maltepe,İdealtepe Mahallesi
80,90,3.0,4,10,22.0,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Evet,2,0,Genel Fiyat,57000.0,0,0,0,0, Kadıköy,Fikirtepe Mahallesi
80,95,3.0,7,0,5.0,Kombi Doğalgaz,Kiracı Oturuyor,Kat Mülkiyeti,Evet,1,0,Genel Fiyat,29000.0,0,0,0,0, Tuzla,İstasyon Mahallesi
90,95,3.0,25,5,5.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,20000.0,1,0,0,0, Silivri,Alibey Mahallesi
90,105,3.0,13,-1,3.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,32000.0,1,0,0,0, Eyüpsultan,Güzeltepe Mahallesi
75,82,3.0,0,2,9.0,Kat Kaloriferi,Boş,Kat İrtifakı,Evet,1,0,Genel Fiyat,24000.0,0,0,0,0, Sultangazi,Eski Habipler Mahallesi
85,117,4.0,13,29,30.0,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Evet,1,0,Genel Fiyat,66000.0,1,0,0,0, Ataşehir,Atatürk Mahallesi
60,70,2.0,2,0,4.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,12000.0,0,0,0,0, Silivri,Mimar Sinan Mahallesi
60,70,2.0,7,6,9.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,0,Genel Fiyat,28000.0,0,0,0,0, Beylikdüzü,Barış Mahallesi
39,45,2.0,25,0,4.0,Isıtma Yok,Boş,Bilinmiyor,Hayır,1,0,Genel Fiyat,14000.0,1,0,0,0, Şişli,İzzet Paşa Mahallesi
55,75,3.0,13,0,14.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,0,Genel Fiyat,18000.0,1,0,0,0, Silivri,Yeni Mahallesi
70,75,3.0,4,3,3.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,1,Genel Fiyat,25000.0,0,0,0,0, Bağcılar,Yavuz Selim Mahallesi
75,88,3.0,4,2,3.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,26500.0,0,0,0,0, Çekmeköy,Merkez Mahallesi
110,120,4.0,25,6,7.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,0,Genel Fiyat,29000.0,0,0,0,0, Gaziosmanpaşa,Merkez Mahallesi
70,75,2.0,25,3,3.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,28000.0,1,0,0,0, Beyoğlu,Şehit Muhtar Mahallesi
100,110,3.5,25,4,6.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,35000.0,0,0,0,0, Beşiktaş,Sinanpaşa Mahallesi
60,65,2.0,2,6,6.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,25000.0,1,0,0,0, Şişli,Mecidiyeköy Mahallesi
100,120,4.0,25,-1,5.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,47000.0,0,0,0,0, Kadıköy,Koşuyolu Mahallesi
55,70,2.0,13,4,7.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,0,Genel Fiyat,26500.0,1,0,0,0, Pendik,Yenişehir Mahallesi
88,105,3.0,7,0,4.0,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,0,Genel Fiyat,18000.0,0,0,0,0, Sancaktepe,Osmangazi Mahallesi
118,170,4.0,0,0,4.0,Yerden Isıtma,Boş,Tapu Kaydı Yok,Evet,2,0,Genel Fiyat,60000.0,0,0,0,0, Başakşehir,Bahçeşehir 2. Kısım Mahallesi
45,50,2.0,7,13,27.0,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,13000.0,1,0,0,0, Esenyurt,Yeşilkent Mahallesi
48,59,2.0,7,0,7.0,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Evet,1,0,Genel Fiyat,27000.0,1,0,0,0, Başakşehir,Kayabaşı Mahallesi
61,80,3.0,3,10,14.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,0,Genel Fiyat,42000.0,0,0,0,0, Ataşehir,İnönü Mahallesi
80,95,3.0,25,4,4.0,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Evet,1,0,Genel Fiyat,22000.0,1,0,0,0, Pendik,Yenişehir Mahallesi
50,60,2.0,25,-1,4.0,Isıtma Yok,Boş,Kooperatiften Tapu,Hayır,1,0,Genel Fiyat,12000.0,0,0,0,0, Sultangazi,50. Yıl Mahallesi
75,90,3.0,3,7,9.0,Merkezi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,1,Genel Fiyat,38000.0,1,0,0,0, Pendik,Çınardere Mahallesi
70,85,3.0,17,1,9.0,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Evet,1,0,Genel Fiyat,25000.0,1,0,0,0, Pendik,Yenişehir Mahallesi
1,70,3.0,13,2,4.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,0,Genel Fiyat,20000.0,0,0,0,0, Bahçelievler,Zafer Mahallesi
45,60,2.0,7,4,5.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,27500.0,1,0,0,0, Ataşehir,İnönü Mahallesi
35,50,2.0,25,1,4.0,Klimalı,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,15000.0,0,0,0,0, Fatih,Atikali Mahallesi
75,85,3.0,25,3,4.0,Kombi Doğalgaz,Boş,Arsa Tapulu,Hayır,1,0,Genel Fiyat,27000.0,0,0,0,0, Eyüpsultan,Düğmeciler Mahallesi
90,100,3.0,0,2,5.0,Kombi Doğalgaz,Boş,Müstakil Tapulu,Hayır,1,0,Genel Fiyat,25000.0,0,0,0,0, Silivri,Yeni Mahallesi
85,90,3.0,7,1,4.0,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,0,Genel Fiyat,36000.0,0,0,0,0, Ataşehir,Örnek Mahallesi
110,120,4.0,25,4,5.0,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,0,Genel Fiyat,35000.0,0,0,0,0, Ümraniye,Atatürk Mahallesi
90,120,4.0,0,6,9.0,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Hayır,2,0,Genel Fiyat,30000.0,0,0,0,0, Pendik,Velibaba Mahallesi
40,55,2.0,0,4,9.0,Merkezi (Pay Ölçer),Boş,Kat İrtifakı,Evet,1,0,Genel Fiyat,25000.0,0,0,0,0, Pendik,Velibaba Mahallesi
48,68,2.0,7,6,9.0,Merkezi (Pay Ölçer),Mülk Sahibi Oturuyor,Kat İrtifakı,Evet,1,0,Genel Fiyat,30000.0,1,0,0,0, Pendik,Yayalar Mahallesi
40,45,2.0,4,-1,6.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,0,Genel Fiyat,19000.0,1,0,0,0, Şişli,Kuştepe Mahallesi
70,75,3.0,7,-2,3.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,17000.0,1,0,0,0, Şişli,Kuştepe Mahallesi
70,75,3.0,1,4,5.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,27000.0,1,0,0,0, Şişli,Mecidiyeköy Mahallesi
80,85,3.0,17,0,7.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,0,Genel Fiyat,25000.0,0,0,0,0, Şişli,Kuştepe Mahallesi
120,140,4.0,25,2,4.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,0,Genel Fiyat,25000.0,0,0,0,0, Pendik,Doğu Mahallesi
83,90,3.0,7,0,5.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,14500.0,0,0,0,0, Avcılar,Cihangir Mahallesi
50,65,2.0,0,0,7.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,17500.0,0,0,0,0, Çekmeköy,Cumhuriyet Mahallesi
90,100,4.0,7,0,3.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Evet,1,0,Genel Fiyat,26000.0,1,0,0,0, Beylikdüzü,Kavaklı Mahallesi
84,100,4.0,1,0,7.0,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,2,0,Genel Fiyat,33000.0,0,0,0,0, Pendik,Doğu Mahallesi
95,115,3.0,25,0,3.0,Kombi Doğalgaz,Boş,Arsa Tapulu,Hayır,1,0,Genel Fiyat,22000.0,0,0,0,0, Kartal,Hürriyet Mahallesi
75,95,3.0,13,1,3.0,Kombi Doğalgaz,Boş,Arsa Tapulu,Hayır,1,1,Genel Fiyat,23000.0,0,0,0,0, Kartal,Karlıktepe Mahallesi
60,70,2.0,2,0,6.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,10000.0,0,0,0,0, Esenyurt,Pınar Mahallesi
80,90,3.0,4,0,6.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,1,Genel Fiyat,10500.0,0,0,0,0, Esenyurt,Yeşilkent Mahallesi
60,70,2.0,0,0,6.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,23500.0,1,0,0,0, Avcılar,Denizköşkler Mahallesi
110,120,4.0,25,3,4.0,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,2,0,Genel Fiyat,22000.0,0,0,0,0, Sultanbeyli,Abdurrahmangazi Mahallesi
80,90,2.0,0,2,6.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,1,Genel Fiyat,28500.0,1,0,0,0, Avcılar,Denizköşkler Mahallesi
96,113,4.0,7,2,15.0,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Evet,2,0,Genel Fiyat,40000.0,0,0,0,0, Esenler,Havaalanı Mahallesi
55,75,2.0,13,9,9.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Evet,1,0,Genel Fiyat,30000.0,0,0,0,0, Ümraniye,Mehmet Akif Mahallesi
70,80,2.0,7,5,4.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,1,Genel Fiyat,10500.0,0,0,0,1, Esenyurt,Hürriyet Mahallesi
160,200,6.0,25,5,5.0,Kat Kaloriferi,Boş,Kat Mülkiyeti,Evet,2,1,Genel Fiyat,49000.0,0,0,0,0, Maltepe,Çınar Mahallesi
130,135,4.0,7,2,3.0,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,0,Genel Fiyat,18000.0,0,0,0,0, Arnavutköy,Taşoluk Mahallesi
33,50,2.0,4,4,17.0,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Evet,1,0,Genel Fiyat,27000.0,0,0,0,0, Zeytinburnu,Maltepe Mahallesi
90,105,3.0,25,2,3.0,Kombi Doğalgaz,Kiracı Oturuyor,Tapu Kaydı Yok,Hayır,1,1,Genel Fiyat,17500.0,0,0,0,0, Pendik,Ramazanoğlu Mahallesi
60,75,2.0,17,0,3.0,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,0,Genel Fiyat,17000.0,0,0,0,0, Pendik,Sülüntepe Mahallesi
85,95,3.0,25,1,5.0,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,0,Genel Fiyat,18500.0,0,0,0,0, Gaziosmanpaşa,Bağlarbaşı Mahallesi
